,mean,std,max,mean_rating
Nijmegen,804.6665894078109,109.84679545690835,1111.0,804.6665894078109
Niki Volos,573.1292496171516,64.11264944478691,982.0,573.1292496171516
Nimes,753.2138948975696,105.33698813481895,1019.0,753.2138948975696
Niort,755.7306132481258,129.96314502174437,1113.0,755.7306132481258
Nocerina,807.1107981220657,20.68531030196117,973.0,807.1107981220657
Nordsjaelland,924.7532696177062,117.89934194928404,1205.0,924.7532696177062
Norrkoping,1020.5675675675676,150.13680737483892,1325.0,1020.5675675675676
North Ferriby,538.7722007722008,41.38210717574665,983.0,538.7722007722008
Northampton,633.881110985661,165.51550272007952,1087.0,633.881110985661
Northwich,877.2687264235675,74.86532402837737,1023.0,877.2687264235675
Norwich,808.5037262872629,125.48464236268639,1115.0,808.5037262872629
Nott'm Forest,783.0949638663053,154.18337771047868,1204.0,783.0949638663053
Notts County,663.2527943999097,183.7715411463134,1145.0,663.2527943999097
Novara,745.5447513812155,105.40130900021046,1084.0,745.5447513812155
Nueva Chicago,1054.2303715670437,88.27389638958137,1079.0,1054.2303715670437
Numancia,802.1493680582153,106.39788586897112,1114.0,802.1493680582153
Nuneaton Town,594.9962063732929,88.25490434777986,991.0,594.9962063732929
Nurnberg,890.9001128668172,120.34670565970376,1184.0,890.9001128668172
OFI,891.4972118959108,166.55000352829254,1270.0,891.4972118959108
OFI Crete,933.9346439957492,76.29163860340738,1125.0,933.9346439957492
Oberhausen,741.4614978902954,118.20791431140763,1075.0,741.4614978902954
Odd,913.8658327201374,153.40793815297144,1286.0,913.8658327201374
Odense,862.3052552175006,116.93391982085227,1171.0,862.3052552175006
Offenbach,801.7752532165343,30.529430523701432,1004.0,801.7752532165343
Oftasspor,910.4280879864637,16.98986625630333,1043.0,910.4280879864637
Oita Trinita,709.0666843783209,106.4173891466425,1005.0,709.0666843783209
Okayama,867.0,0.0,867.0,867.0
Oldenburg,763.7658476658477,22.31658448212164,1002.0,763.7658476658477
Oldham,642.5602348424975,185.59248678533393,1039.0,642.5602348424975
Olhanense,836.8381091821794,44.080533698585064,1012.0,836.8381091821794
Olimpo Bahia Blanca,748.0057995028998,136.46450662559266,1126.0,748.0057995028998
Olympiakos,1303.1545074349442,93.40151361124612,1494.0,1303.1545074349442
Olympiakos Volou,1150.658185840708,18.066478117858782,1157.0,1150.658185840708
Omiya Ardija,774.0068442923491,186.17715740249736,1343.0,774.0068442923491
Oostende,802.3630598493856,75.48642149253159,1042.0,802.3630598493856
Orduspor,753.8375323757947,86.7013730941204,1103.0,753.8375323757947
Orebro,865.5864864864865,166.4542584805813,1197.0,865.5864864864865
Orenburg,888.6892568348094,90.39460281526813,1111.0,888.6892568348094
Orense,770.8817733990148,40.66666473538209,1049.0,770.8817733990148
Orlando City,765.6589801883729,130.27084537372608,1060.0,765.6589801883729
Orleans,589.4045662100457,93.58366174328846,1035.0,589.4045662100457
Osasuna,889.4096617264396,90.64561100834821,1169.0,889.4096617264396
Osmanlispor,900.7762213870858,68.88011622977952,1128.0,900.7762213870858
Osnabruck,752.3616356666193,105.19790380679962,986.0,752.3616356666193
Oster,830.4,5.04907027552416,894.0,830.4
Osters,903.6797752808989,24.754722338041134,1139.0,903.6797752808989
Ostersunds,796.9138632162661,223.7650551363992,1243.0,796.9138632162661
Otelul,1029.5373961218836,91.22883619403936,1114.0,1029.5373961218836
Oud-Heverlee Leuven,824.1095538425601,48.52940533395451,1057.0,824.1095538425601
Ourense,677.8499074318963,24.449118110816748,974.0,677.8499074318963
Oviedo,835.4552551193574,83.57402718050147,1096.0,835.4552551193574
Oxford,680.1830190809529,188.7211341573862,1185.0,680.1830190809529
Oxford City,500.5973451327434,176.24934809533752,924.0,500.5973451327434
P. Ofisi,857.294396851123,6.905474592347664,973.0,857.294396851123
PAOK,1158.4079925650558,97.74821127279262,1438.0,1158.4079925650558
PK-35 Vantaa,727.9768826619965,77.70748718695577,1021.0,727.9768826619965
PS Kemi,762.4685185185185,70.56137132075496,1122.0,762.4685185185185
PSV Eindhoven,1100.8901309846433,98.41121626627283,1313.0,1100.8901309846433
Pachuca,873.85919395466,119.92880886644849,1196.0,873.85919395466
Pacos Ferreira,866.1351236146633,98.14767065354556,1112.0,866.1351236146633
Paderborn,802.3374485596707,99.18613409085968,1071.0,802.3374485596707
Padova,792.6859561637481,64.4889727026456,1067.0,792.6859561637481
Palermo,921.6263671297664,101.6797455312945,1204.0,921.6263671297664
Palmeiras,951.3612422360249,133.3024304380198,1298.0,951.3612422360249
Panahaiki,752.8481012658228,101.0815185916271,1109.0,752.8481012658228
Panathinaikos,1200.1144284386617,103.64727023385693,1475.0,1200.1144284386617
Pandurii,870.0344827586207,139.0359668195668,1248.0,870.0344827586207
Panetolikos,917.0381266180277,77.66284122796901,1142.0,917.0381266180277
Paniliakos,863.9279914019585,54.817456077799164,1082.0,863.9279914019585
Panionios,985.1893587360595,87.3371061518896,1234.0,985.1893587360595
Panserraikos,906.5790309769659,25.879222746145626,1049.0,906.5790309769659
Panthrakikos,830.4663490172721,85.4676891162677,1117.0,830.4663490172721
Parana,657.1796407185628,41.07271858974191,916.0,657.1796407185628
Pari NN,923.2366318377382,61.39082899615762,1104.0,923.2366318377382
Paris FC,729.6427600271924,85.4753286380138,991.0,729.6427600271924
Paris SG,1076.1716864072193,103.35521136935037,1309.0,1076.1716864072193
Parma,965.8175033921302,128.44914125709025,1252.0,965.8175033921302
Partick,831.3742331288344,119.59839948578643,1141.0,831.3742331288344
Patronato,825.5742753623189,103.93297177412778,1046.0,825.5742753623189
Pau FC,695.0834645669291,67.28523404765593,934.0,695.0834645669291
Penafiel,715.1766551097903,53.14650214327201,1040.0,715.1766551097903
Pendikspor,885.5772727272728,47.8104937929837,957.0,885.5772727272728
Perpignan,924.9505960427676,10.816756886831612,1105.0,924.9505960427676
Perugia,921.8477564102565,154.7031714564431,1134.0,921.8477564102565
Pescara,743.2495850887271,133.7952481198508,1071.0,743.2495850887271
Peterboro,669.6726882691656,136.14228258320836,1039.0,669.6726882691656
Peterhead,613.3300695331346,160.72257726701963,1012.0,613.3300695331346
Petrolul,832.0203927492447,190.67944185532218,1268.0,832.0203927492447
Philadelphia Union,833.9662426614482,103.78231360849402,1075.0,833.9662426614482
Piacenza,806.0667118950701,121.2914610665027,1117.0,806.0667118950701
Piacenza ,976.0,0.0,976.0,976.0
Piast Gliwice,934.8852583586627,123.52245571814919,1254.0,934.8852583586627
Pisa,735.8876954965141,80.32971898182636,1090.0,735.8876954965141
Pistoiese,791.8030718595721,32.02338761648513,1000.0,791.8030718595721
Platanias,810.239847715736,163.08071688376225,1125.0,810.239847715736
Platense,767.3419117647059,98.89487234577228,1048.0,767.3419117647059
Plymouth,679.6175906063002,171.45994334015867,1187.0,679.6175906063002
Podbeskidzie,748.1403597669116,123.93719106513323,1156.0,748.1403597669116
Pogon Szczecin,941.257852077001,99.83359286659504,1173.0,941.257852077001
Poli Ejido,807.0143342692478,40.876047481339256,1000.0,807.0143342692478
Poli Iasi,830.7985394107278,132.9605392413375,1182.0,830.7985394107278
Poli Timisoara,829.4662998624484,78.99709946002214,1158.0,829.4662998624484
Polonia Warszawa,906.7949302915082,47.377072435378665,1206.0,906.7949302915082
Ponferradina,749.2120612061207,64.66550061735762,970.0,749.2120612061207
Ponte Preta,779.7852882703777,113.61968090478514,1106.0,779.7852882703777
Pontevedra,912.8124793661275,34.142165502120186,979.0,912.8124793661275
Pordenone,589.2424242424242,159.37874721410824,1016.0,589.2424242424242
Port Vale,631.4047645929774,192.5502022546766,1204.0,631.4047645929774
Portimonense,818.9874227714033,50.10751689531914,977.0,818.9874227714033
Portland Timbers,862.5958904109589,132.47222071553838,1179.0,862.5958904109589
Porto,1217.3030689056168,82.15510443482506,1423.0,1217.3030689056168
Portogruaro,661.0636464088398,35.37892539397329,1028.0,661.0636464088398
Portsmouth,738.2049226600429,184.49004431873675,1164.0,738.2049226600429
Portuguesa,1007.7575155279503,33.01144198572607,1099.0,1007.7575155279503
Preston,769.0635655413797,162.03796075024113,1170.0,769.0635655413797
Pro Vercelli,703.3568527918782,49.88238582487078,1014.0,703.3568527918782
Proodeftiki,862.1305282555282,33.17315413975913,1138.0,862.1305282555282
Proodeytiki,893.4076343674199,24.550466626445285,1073.0,893.4076343674199
Puebla,792.1598690835851,114.19353332354956,1054.0,792.1598690835851
Puszcza,839.9830508474577,92.14244135433914,970.0,839.9830508474577
QPR,759.3437958676753,145.0882157524308,1131.0,759.3437958676753
Qingdao FC,614.3135593220339,106.71934594191345,1012.0,614.3135593220339
Qingdao Hainiu,865.5848484848485,74.28991357577094,1017.0,865.5848484848485
Qingdao West Coast,959.0434782608696,26.34643025823003,998.0,959.0434782608696
Queen of Sth,771.8374490835031,139.09355342269814,1096.0,771.8374490835031
Queens Park,574.8047661526698,168.8608724721941,1086.0,574.8047661526698
Queretaro,763.3733635448137,158.05592354920122,1158.0,763.3733635448137
Quevilly Rouen,621.471346068414,55.47190240441617,979.0,621.471346068414
Quilmes,771.7366826558949,131.59772491203165,1169.0,771.7366826558949
R. Volgograd,829.5339578454333,37.78709655790382,973.0,829.5339578454333
RB Leipzig,1049.9287671232876,98.95612490576961,1231.0,1049.9287671232876
RW Essen,807.4041064981949,23.18102869698062,1067.0,807.4041064981949
RWD Molenbeek,824.987012987013,115.12184397862536,1005.0,824.987012987013
Racing Club,977.048725069427,128.89534514095322,1249.0,977.048725069427
Radomiak Radom,865.1367974549311,103.70994662422036,1140.0,865.1367974549311
Raith,982.0,0.0,982.0,982.0
Raith Rvs,789.6615348998727,143.99548351914189,1209.0,789.6615348998727
Rakow,1009.9930555555555,109.26419304141906,1204.0,1009.9930555555555
Randers FC,897.0180995475113,120.43178195689748,1175.0,897.0180995475113
Rangers,1171.519273064012,142.5258024681381,1451.0,1171.519273064012
Ranheim,765.4236229415105,114.65552664887427,1136.0,765.4236229415105
Ravenna,745.5636410060002,66.85036242002948,1017.0,745.5636410060002
Rayo Majadahonda,628.2779248279513,57.645969333832376,952.0,628.2779248279513
Reading,781.5226374618945,177.95442984140468,1229.0,781.5226374618945
Real Madrid,1147.2632650752348,91.1000350262271,1350.0,1147.2632650752348
Real Madrid B,816.1517428254712,72.59838415706767,1041.0,816.1517428254712
Real Salt Lake,823.4515892420538,151.77874266199865,1230.0,823.4515892420538
Real Union,793.959756864389,14.31603661142046,933.0,793.959756864389
Recreativo,791.7279820153399,126.37588731004453,1063.0,791.7279820153399
Red Star,595.407205982325,107.06104193805201,950.0,595.407205982325
Red Star 93,910.9450657490476,25.870129005814995,1084.0,910.9450657490476
Regensburg,793.8026941362916,200.47742562642313,1040.0,793.8026941362916
Reggiana,899.6147670737223,143.09183390057902,1057.0,899.6147670737223
Reggina,797.1350695774288,167.5897656713004,1118.0,797.1350695774288
Reims,843.5533088235294,78.47820381357896,1080.0,843.5533088235294
Rennes,940.8175824175825,77.12556044515186,1193.0,940.8175824175825
Reus Deportiu,457.25815217391306,206.56492181347616,1015.0,457.25815217391306
Reutlingen,977.5633962799943,24.12252887356615,1041.0,977.5633962799943
Ried,792.404432132964,135.8359420185954,1112.0,792.404432132964
Rimini,780.6298846617318,51.41179736603377,1000.0,780.6298846617318
Rio Ave,877.0745165660795,81.86344147237882,1149.0,877.0745165660795
River Plate,1004.6252525252526,120.40548218467102,1349.0,1004.6252525252526
Rizespor,888.4383872799546,84.6379618667939,1118.0,888.4383872799546
Rochdale,610.4561363892966,163.8043410626521,1134.0,610.4561363892966
Roda,740.7361111111111,79.04089506459938,1092.0,740.7361111111111
Roda ,978.0,0.0,978.0,978.0
Roda JC,948.8245455571864,82.69975634829456,1246.0,948.8245455571864
Rodez,675.3575949367089,72.58943058805033,1006.0,675.3575949367089
Rodina Moscow,1005.0179856115108,9.41902791705807,1006.0,1005.0179856115108
Roeselare,807.2340133721927,43.50360180078324,1025.0,807.2340133721927
Roma,1101.025327905925,88.78844789590337,1309.0,1101.025327905925
Roosendaal,607.9658994032395,83.43658861335332,1000.0,607.9658994032395
Rosario Central,888.6883977900552,121.92986549970306,1249.0,888.6883977900552
Rosenborg,1041.95217071376,154.28163145379762,1350.0,1041.95217071376
Ross County,883.8539969450102,104.16152291551046,1199.0,883.8539969450102
Rotherham,676.037597380603,153.633335332512,1083.0,676.037597380603
Rouen,989.0,0.0,989.0,989.0
Rovaniemi,760.8920805369128,230.90376923919126,1232.0,760.8920805369128
Rubin Kazan,928.3221662468513,138.20105136896973,1197.0,928.3221662468513
Ruch,737.2219407144667,151.23415213973584,1220.0,737.2219407144667
Ruch Chorzow,759.3601694915254,61.71466205985932,932.0,759.3601694915254
Rushden & D,741.5828293258593,83.20080818324345,1012.0,741.5828293258593
SJK,920.4132426840083,159.64382321830885,1222.0,920.4132426840083
SK Rapid,943.6032225579054,107.63367258378484,1234.0,943.6032225579054
SKA Khabarovsk,672.8883152173913,159.76764616283117,937.0,672.8883152173913
Saarbrucken,876.2590252707581,68.75075314982692,1094.0,876.2590252707581
Sabadell,693.4577464788732,74.45663763934988,1049.0,693.4577464788732
Sagan Tosu,877.3810804204351,151.86989581761728,1226.0,877.3810804204351
Sakaryaspor,771.7878348067027,118.57244631387756,1030.0,771.7878348067027
Salamanca,820.0096797323135,80.3950745948766,1182.0,820.0096797323135
Salernitana,753.7896080684285,157.35550438165615,1172.0,753.7896080684285
Salford,526.114555964267,157.5053702400933,978.0,526.114555964267
Salgueiros,844.9691951360741,69.01826695009318,1172.0,844.9691951360741
Salisbury,761.6678571428571,100.71904124136086,1057.0,761.6678571428571
Salzburg,1129.2635951661632,87.62053469473722,1365.0,1129.2635951661632
Sampdoria,961.4716191768431,107.47556119536719,1232.0,961.4716191768431
Samsunspor,979.6368372308405,49.648541028963145,1122.0,979.6368372308405
San Jose Earthquakes,787.3635696821516,176.70122843674488,1317.0,787.3635696821516
San Lorenzo,957.8358585858585,127.89821084944747,1250.0,957.8358585858585
San Martin S.J.,894.3111111111111,77.36746966746375,1133.0,894.3111111111111
San Martin T.,812.3506355932203,26.135007590344614,1007.0,812.3506355932203
Sandecja Nowy S.,757.4723817940786,48.763290935102546,1051.0,757.4723817940786
Sandefjord,756.5099901735997,112.78663345977053,1054.0,756.5099901735997
Sandhausen,725.310101010101,96.88431840763158,980.0,725.310101010101
Sandnes,839.096908734053,58.36133420612512,1115.0,839.096908734053
Sanfrecce Hiroshima,940.6123197262283,170.0341639330813,1334.0,940.6123197262283
Santa Clara,811.2364707494178,58.45887763444296,1037.0,811.2364707494178
Santa Cruz,796.0416666666666,33.90507377093718,1058.0,796.0416666666666
Santander,832.5561715126146,140.98310621064013,1142.0,832.5561715126146
Santos,927.1341948310139,132.98697513012624,1216.0,927.1341948310139
Santos Laguna,861.8030722739863,137.8344021598757,1227.0,861.8030722739863
Sao Paulo,948.7529821073558,113.59174433410075,1271.0,948.7529821073558
Sariyer,837.2613077679449,21.440222812111514,1027.0,837.2613077679449
Sarmiento Junin,755.3520671834625,86.750767822872,1049.0,755.3520671834625
Sarpsborg 08,882.8053852306052,124.5793882697223,1134.0,882.8053852306052
Sassuolo,940.1141552511416,85.92504556453949,1121.0,940.1141552511416
Savoia,690.3939934174438,27.19958554780295,1006.0,690.3939934174438
Scarborough,744.2324714914756,50.54657035597443,1057.0,744.2324714914756
Schaffhausen,916.0,0.0,916.0,916.0
Schalke 04,1024.8358916478555,130.30000696355793,1316.0,1024.8358916478555
Schweinfurt,645.5676392572944,42.9510723224105,981.0,645.5676392572944
Scunthorpe,629.5257988032065,201.92104674519098,1079.0,629.5257988032065
Seattle Sounders,910.0318315377082,153.69554742584612,1254.0,910.0318315377082
Sedan,764.6845646437995,139.54035282493697,1134.0,764.6845646437995
Sekerspor,1004.0131076609824,12.700571822417393,1025.0,1004.0131076609824
Sepsi Sf. Gheorghe,937.0994255413168,114.94350403531911,1198.0,937.0994255413168
Seraing,781.9821237039686,58.65909198524508,1021.0,781.9821237039686
Servette,767.1032922844936,94.75663643001043,1100.0,767.1032922844936
Sete,611.7186162014043,34.15428761553445,975.0,611.7186162014043
Setubal,850.8514186450492,92.38024594760006,1120.0,850.8514186450492
Sevilla,992.3301278425162,88.78809827842367,1242.0,992.3301278425162
Sevilla B,617.1850735016961,75.70297414006615,1014.0,617.1850735016961
Shamrock Rovers,1110.083943387018,101.61045314965733,1354.0,1110.083943387018
Shandong Luneng,1041.2679929783499,74.64438865783019,1229.0,1041.2679929783499
Shandong Taishan,1179.546511627907,73.70641796950326,1370.0,1179.546511627907
Shanghai Port,1134.557281553398,99.0647034604596,1345.0,1134.557281553398
Shanghai SIPG,1115.0278103044498,79.96893679137861,1359.0,1115.0278103044498
Shanghai Shenhua,971.773711943794,108.40049931450831,1251.0,971.773711943794
Shanghai Shenxin,698.9663348946136,81.94714421296024,1083.0,698.9663348946136
Sheffield United,796.5427345602349,141.64969453370355,1123.0,796.5427345602349
Sheffield Weds,754.1204696849949,144.2187635786772,1133.0,754.1204696849949
Shelbourne,724.5168374816984,155.38902917404707,1188.0,724.5168374816984
Shenzhen,779.1486249268578,167.17285548791688,1148.0,779.1486249268578
Shenzhen Xinpengcheng,941.0,26.084478143140988,977.0,941.0
Shijiazhuang,837.0295646523716,139.46507479633817,1129.0,837.0295646523716
Shimizu S-Pulse,805.0273771693962,148.61942579836247,1252.0,805.0273771693962
Shonan Bellmare,777.3504250797024,129.1585749915196,1118.0,777.3504250797024
Shrewsbury,613.1253246020098,166.36974122729066,1229.0,613.1253246020098
Siegen,790.3532235939643,21.859549018184573,985.0,790.3532235939643
Siena,896.1199658460225,73.82892908491353,1108.0,896.1199658460225
Siirt Jet-PA,884.9187846088315,9.738395425813465,950.0,884.9187846088315
Silkeborg,773.5197384963541,115.59444027663798,1158.0,773.5197384963541
Sion,807.0590897661554,164.27687796607876,1214.0,807.0590897661554
Sirius,889.1440112399016,104.23849106815447,1149.0,889.1440112399016
Sivasspor,980.1558374764272,89.08620205389748,1241.0,980.1558374764272
Slask Wroclaw,905.7952875601723,131.1579357243937,1189.0,905.7952875601723
Sligo Rovers,953.3687164470473,132.77152087713856,1308.0,953.3687164470473
Sochaux,831.073209249859,151.8380130517079,1123.0,831.073209249859
Sochi,943.3488372093024,138.52870055543684,1162.0,943.3488372093024
Sociedad,961.4011766036882,75.92801839170488,1206.0,961.4011766036882
Sociedad B,677.1681127982646,66.66488821609595,1024.0,677.1681127982646
Sogndal,844.3475594800099,109.13899191168899,1167.0,844.3475594800099
Solihull,671.4548262548262,106.41589670950553,1040.0,671.4548262548262
Sonderjyske,837.4253393665158,137.26702238775476,1160.0,837.4253393665158
Southampton,880.6694140228068,113.80238504307647,1164.0,880.6694140228068
Southend,636.3093947606143,164.9108919622571,1124.0,636.3093947606143
Southport,658.6272524455122,108.39111801649801,960.0,658.6272524455122
Sp Braga,1009.6574406485234,73.72312230098925,1242.0,1009.6574406485234
Sp Gijon,843.1255798167214,88.36320096468575,1162.0,843.1255798167214
Sp Lisbon,1123.4195229272812,77.37563798516561,1315.0,1123.4195229272812
Spal,784.491241728299,115.91863897465466,1019.0,784.491241728299
Sparta,724.6073162470362,125.7857580902401,1106.0,724.6073162470362
Sparta Rotterdam,743.6168404789494,87.29571406804777,1000.0,743.6168404789494
Spartak Moscow,1042.413393756294,106.102817630847,1317.0,1042.413393756294
Spartak Nalchik,863.0565217391304,1.713690098373889,915.0,863.0565217391304
Spartans,706.9380530973451,131.81288307872663,963.0,706.9380530973451
Spezia,789.5181244364292,75.97159085455725,986.0,789.5181244364292
Sport Recife,882.3970186335404,104.16339240420784,1168.0,882.3970186335404
Sporting Kansas City,856.8471882640587,161.15341133225127,1311.0,856.8471882640587
St Brieuc,662.0533366105444,47.76664903021861,1047.0,662.0533366105444
St Etienne,903.8131979695431,101.42017535626604,1153.0,903.8131979695431
St Johnstone,957.1186479916657,110.46050515080881,1242.0,957.1186479916657
St Mirren,884.0762819770807,107.80419612120974,1226.0,884.0762819770807
St Pauli,859.399142599278,103.40223011614164,1221.0,859.399142599278
St Truiden,854.8891669646049,98.51189610422547,1127.0,854.8891669646049
St. Albans,664.1480150889168,22.633077668251527,1023.0,664.1480150889168
St. Gallen,869.5667588634649,133.82870719166345,1270.0,869.5667588634649
St. Gilloise,1065.7736450584484,43.279949492604466,1157.0,1065.7736450584484
St. Louis City,723.3368700265252,140.42621498520433,1082.0,723.3368700265252
St. Patricks,1008.8748169838946,110.93558545552219,1320.0,1008.8748169838946
St. Polten,637.401384083045,163.33207202484675,1047.0,637.401384083045
Stabaek,824.7451557517783,125.5795516872437,1225.0,824.7451557517783
Stafford Rangers,607.1419076701994,48.42236154449627,1054.0,607.1419076701994
Stal Mielec,835.2797478329393,100.21089626335458,1025.0,835.2797478329393
Standard,982.8352997258968,106.38585873938543,1264.0,982.8352997258968
Start,784.3361770194615,107.05496791309712,1160.0,784.3361770194615
Stenhousemuir,563.0868126272912,175.97203961463515,1070.0,563.0868126272912
Stevenage,586.7259310108118,219.7727680343627,1125.0,586.7259310108118
Stirling,602.6862552249816,211.74656795359093,1098.0,602.6862552249816
Stockport,712.0193067630123,166.03373644275908,1214.0,712.0193067630123
Stoke,828.3405216213165,151.24113036875983,1126.0,828.3405216213165
Stranraer,606.7934946174325,180.411590985416,1070.0,606.7934946174325
Strasbourg,847.6624929498026,117.20941783187334,1092.0,847.6624929498026
Stromsgodset,928.819563618534,201.24130923136363,1326.0,928.819563618534
Sturm Graz,940.7963242698892,118.5025346747276,1218.0,940.7963242698892
Stuttgart,1006.810158013544,109.12485906927914,1288.0,1006.810158013544
Stuttgarter K,816.3065207581227,76.53666009720851,1079.0,816.3065207581227
Sudtirol,783.9753521126761,81.48668922074319,939.0,783.9753521126761
Sunderland,839.7297053178277,180.48117424995243,1237.0,839.7297053178277
Sundsvall,780.9079076620825,141.38118080831498,1129.0,780.9079076620825
Sutton,596.1413127413127,174.2788355095948,985.0,596.1413127413127
Swansea,781.6446878175454,136.84677339785543,1167.0,781.6446878175454
Swindon,655.3178277068985,176.52311698616407,1187.0,655.3178277068985
Syrianska,721.9312208302629,72.00555319465249,1070.0,721.9312208302629
T. Moscow,1079.02688172043,64.82251187823648,1099.0,1079.02688172043
TB Berlin,758.9240749097473,112.83813621750643,1140.0,758.9240749097473
TPS,791.6872843765402,116.42544583436558,1176.0,791.6872843765402
Talleres Cordoba,885.2452316076294,105.07299329055526,1177.0,885.2452316076294
Tambov,637.9903748733536,202.6015927410434,1021.0,637.9903748733536
Tamworth,623.8887935472799,80.293676482303,1040.0,623.8887935472799
Targu Mures,712.6546172539489,177.90449120648015,1330.0,712.6546172539489
Telford United,639.7483560950935,65.28119451478086,974.0,639.7483560950935
Temperley,809.2834086507424,54.035850664092784,1053.0,809.2834086507424
Tenerife,829.1083833012784,108.02831684419503,1141.0,829.1083833012784
Termalica B-B.,793.79261267367,86.84134975209011,1108.0,793.79261267367
Ternana,767.2394123875066,115.66593988566734,1043.0,767.2394123875066
Terrassa,765.5378822806209,40.34729232746962,1063.0,765.5378822806209
Thrasyvoulos,782.4453931691819,24.858830752064478,980.0,782.4453931691819
Thun,883.5470085470085,96.85571406009275,1160.0,883.5470085470085
Tianjin Jinmen Tiger,900.0764051522249,116.21239839084572,1184.0,900.0764051522249
Tianjin Quanjian,975.3189799331103,63.70219562496127,1225.0,975.3189799331103
Tianjin Tianhai,865.025730994152,25.44663489584975,986.0,865.025730994152
Tigre,950.3130368873168,162.5518693270167,1180.0,950.3130368873168
Tirol,729.60607979734,119.36070993343519,1049.0,729.60607979734
Tirsense,913.1353792704111,21.3448057966184,1108.0,913.1353792704111
Tokushima,686.2132009345794,46.433301875119,955.0,686.2132009345794
Toledo,884.2911688631605,36.09592704652496,1109.0,884.2911688631605
Toluca,858.0929236968018,153.98334555431543,1253.0,858.0929236968018
Tomsk,745.2361187465641,155.27112545940034,1053.0,745.2361187465641
Tondela,793.3769204506658,66.75692459073953,979.0,793.3769204506658
Torino,951.7441203075531,78.09694241659086,1174.0,951.7441203075531
Toronto FC,787.3741429970617,172.22141020817563,1183.0,787.3741429970617
Torpedo Moscow,617.2902684563759,91.59471181716216,947.0,617.2902684563759
Torquay,666.0318392232133,144.09168633882706,1160.0,666.0318392232133
Tosno,666.7338898163606,143.98527177123114,988.0,666.7338898163606
Tottenham,1014.3911030823077,80.26145117141947,1217.0,1014.3911030823077
Toulon,901.0194174757281,17.926084620954317,1071.0,901.0194174757281
Toulouse,878.2515510434292,96.39644670295402,1112.0,878.2515510434292
Tours,661.3377554679097,117.00121734752602,993.0,661.3377554679097
Trabzonspor,1074.0210696920583,99.4482254172971,1357.0,1074.0210696920583
Tranmere,679.4812013096986,202.94172636476634,1116.0,679.4812013096986
Trapani,814.3567462520822,96.47016534812975,1021.0,814.3567462520822
Treaty United,911.767497034401,3.369280923505713,912.0,911.767497034401
Trelleborgs,602.8836126629423,136.20397746060956,1075.0,602.8836126629423
Treviso,727.2240520873229,116.60151982941939,1094.0,727.2240520873229
Triestina,758.2639359408685,73.16389852308627,1065.0,758.2639359408685
Trikala,787.8202308960967,17.762669306586023,985.0,787.8202308960967
Trofense,778.4962316541055,18.88699534642594,972.0,778.4962316541055
Tromso,862.7836644591612,117.21172977008334,1203.0,862.7836644591612
Troyes,827.7750737463127,115.38177264415363,1114.0,827.7750737463127
Tubize,801.1305726173965,15.5253296458208,949.0,801.1305726173965
Twente,920.5230352303523,146.80876035693367,1243.0,920.5230352303523
U Craiova,1039.6240510173095,99.92066198906389,1338.0,1039.6240510173095
U Craiova 1948,906.3473684210526,93.83142614033441,1129.0,906.3473684210526
U. Cluj,901.1376793355147,58.65202333457513,1180.0,901.1376793355147
U.A.N.L.- Tigres,926.4063444108762,113.78145778647911,1223.0,926.4063444108762
U.Las Palmas,835.7707414259286,11.461861811219874,986.0,835.7707414259286
U.N.A.M.- Pumas,804.8834046839587,145.920480584451,1139.0,804.8834046839587
UC Dublin,732.566373840898,123.8030142717322,1120.0,732.566373840898
UCAM Murcia,707.8259518259518,32.26514007495944,937.0,707.8259518259518
UTA Arad,877.410498489426,79.1365253481543,1107.0,877.410498489426
Udinese,979.3843283582089,100.5016191206852,1222.0,979.3843283582089
Uerdingen,861.6389891696751,42.809229394249265,1168.0,861.6389891696751
Ufa,883.070788530466,91.62109106092325,1150.0,883.070788530466
Ull/Kisa,867.0264728782766,1.161794428675083,918.0,867.0264728782766
Ulm,840.9712552742616,44.42182341569965,1095.0,840.9712552742616
Umraniyespor,825.9982578397213,54.12201002398534,1016.0,825.9982578397213
Uniao Madeira,730.4728390843867,48.38926938091896,1034.0,730.4728390843867
Union Berlin,895.3821665438467,86.71942092818122,1198.0,895.3821665438467
Union de Santa Fe,851.0098435133771,109.08868169358254,1115.0,851.0098435133771
Univ. Craiova,1043.331506849315,101.92803436359604,1338.0,1043.331506849315
Unterhaching,831.6235252055774,85.56705733567993,1101.0,831.6235252055774
Ural,894.6620841352764,97.31846333669804,1166.0,894.6620841352764
Urawa Reds,945.7076509410902,160.12522785076848,1310.0,945.7076509410902
Utrecht,889.8665311653117,79.73020446616535,1115.0,889.8665311653117
Utrecht ,1017.0,0.0,1017.0,1017.0
V-Varen Nagasaki,730.2182172430589,35.171095579561104,1024.0,730.2182172430589
VPS,883.1071956628881,167.63839239962735,1301.0,883.1071956628881
VVV Venlo,734.8455284552846,102.13723271350322,1041.0,734.8455284552846
Vaduz,712.4784718010916,109.58263802314202,1013.0,712.4784718010916
Valence,906.3944942853632,41.232128921822124,1064.0,906.3944942853632
Valencia,1003.1979861975336,104.17456644812233,1275.0,1003.1979861975336
Valenciennes,766.510703887652,135.6913634891989,1116.0,766.510703887652
Valerenga,892.8363993132205,120.56599009749752,1156.0,892.8363993132205
Valladolid,887.8015612625862,93.94666815965272,1118.0,887.8015612625862
